CAMPUS,"18 ACT: Two or More Races Students, ACT Average","19 ACT: Two or More Races Students, ACT Average","18 ACT: Two or More Races Students, ACT Science Average","19 ACT: Two or More Races Students, ACT Science Average","18 ACT: Two or More Races Students, ACT ELA Average","19 ACT: Two or More Races Students, ACT ELA Average","18 ACT: Two or More Races Students, ACT Math Average","19 ACT: Two or More Races Students, ACT Math Average","18 SAT/ACT: Two or More Races Students, % Above Criterion","19 SAT/ACT: Two or More Races Students, % Above Criterion","18 SAT: Two or More Races Students, SAT Average","19 SAT: Two or More Races Students, SAT Average","18 SAT: Two or More Races Students, SAT ELA Average","19 SAT: Two or More Races Students, SAT ELA Average","18 SAT: Two or More Races Students, SAT Math Average","19 SAT: Two or More Races Students, SAT Math Average","18 SAT/ACT: Two or More Races Students, % Test-Taking","19 SAT/ACT: Two or More Races Students, % Test-Taking","18 ACT: Asian Students, ACT Average","19 ACT: Asian Students, ACT Average","18 ACT: Asian Students, ACT Science Average","19 ACT: Asian Students, ACT Science Average","18 ACT: Asian Students, ACT ELA Average","19 ACT: Asian Students, ACT ELA Average","18 ACT: Asian Students, ACT Math Average","19 ACT: Asian Students, ACT Math Average","18 SAT/ACT: Asian Students, % Above Criterion","19 SAT/ACT: Asian Students, % Above Criterion","18 SAT: Asian Students, SAT Average","19 SAT: Asian Students, SAT Average","18 SAT: Asian Students, SAT ELA Average","19 SAT: Asian Students, SAT ELA Average","18 SAT: Asian Students, SAT Math Average","19 SAT: Asian Students, SAT Math Average","18 SAT/ACT: Asian Students, % Test-Taking","19 SAT/ACT: Asian Students, % Test-Taking","18 ACT: Pacific Islander Students, ACT Average","19 ACT: Pacific Islander Students, ACT Average","18 ACT: Pacific Islander Students, ACT Science Average","19 ACT: Pacific Islander Students, ACT Science Average","18 ACT: Pacific Islander Students, ACT ELA Average","19 ACT: Pacific Islander Students, ACT ELA Average","18 ACT: Pacific Islander Students, ACT Math Average","19 ACT: Pacific Islander Students, ACT Math Average","18 SAT/ACT: Pacific Islander Students, % Above Criterion","19 SAT/ACT: Pacific Islander Students, % Above Criterion","18 SAT: Pacific Islander Students, SAT Average","19 SAT: Pacific Islander Students, SAT Average","18 SAT: Pacific Islander Students, SAT ELA Average","19 SAT: Pacific Islander Students, SAT ELA Average","18 SAT: Pacific Islander Students, SAT Math Average","19 SAT: Pacific Islander Students, SAT Math Average","18 SAT/ACT: Pacific Islander Students, % Test-Taking","19 SAT/ACT: Pacific Islander Students, % Test-Taking","18 ACT: All Students, ACT Average","19 ACT: All Students, ACT Average","18 ACT: All Students, ACT Science Average","19 ACT: All Students, ACT Science Average","18 ACT: All Students, ACT ELA Average","19 ACT: All Students, ACT ELA Average","18 ACT: All Students, ACT Math Average","19 ACT: All Students, ACT Math Average","18 SAT/ACT: All Students, % Above Criterion","19 SAT/ACT: All Students, % Above Criterion","18 SAT: All Students, SAT Average","19 SAT: All Students, SAT Average","18 SAT: All Students, SAT ELA Average","19 SAT: All Students, SAT ELA Average","18 SAT: All Students, SAT Math Average","19 SAT: All Students, SAT Math Average","18 SAT/ACT: All Students, % Test-Taking","19 SAT/ACT: All Students, % Test-Taking","18 ACT: African American Students, ACT Average","19 ACT: African American Students, ACT Average","18 ACT: African American Students, ACT Science Average","19 ACT: African American Students, ACT Science Average","18 ACT: African American Students, ACT ELA Average","19 ACT: African American Students, ACT ELA Average","18 ACT: African American Students, ACT Math Average","19 ACT: African American Students, ACT Math Average","18 SAT/ACT: African American Students, % Above Criterion","19 SAT/ACT: African American Students, % Above Criterion","18 SAT: African American Students, SAT Average","19 SAT: African American Students, SAT Average","18 SAT: African American Students, SAT ELA Average","19 SAT: African American Students, SAT ELA Average","18 SAT: African American Students, SAT Math Average","19 SAT: African American Students, SAT Math Average","18 SAT/ACT: African American Students, % Test-Taking","19 SAT/ACT: African American Students, % Test-Taking","18 ACT: Econ Disadv Students, ACT Average","19 ACT: Econ Disadv Students, ACT Average","18 ACT: Econ Disadv Students, ACT Science Average","19 ACT: Econ Disadv Students, ACT Science Average","18 ACT: Econ Disadv Students, ACT ELA Average","19 ACT: Econ Disadv Students, ACT ELA Average","18 ACT: Econ Disadv Students, ACT Math Average","19 ACT: Econ Disadv Students, ACT Math Average","18 SAT/ACT: Econ Disadv Students, % Above Criterion","19 SAT/ACT: Econ Disadv Students, % Above Criterion","18 SAT: Econ Disadv Students, SAT Average","19 SAT: Econ Disadv Students, SAT Average","18 SAT: Econ Disadv Students, SAT ELA Average","19 SAT: Econ Disadv Students, SAT ELA Average","18 SAT: Econ Disadv Students, SAT Math Average","19 SAT: Econ Disadv Students, SAT Math Average","18 SAT/ACT: Econ Disadv Students, % Test-Taking","19 SAT/ACT: Econ Disadv Students, % Test-Taking","18 ACT: Female Students, ACT Average","19 ACT: Female Students, ACT Average","18 ACT: Female Students, ACT Science Average","19 ACT: Female Students, ACT Science Average","18 ACT: Female Students, ACT ELA Average","19 ACT: Female Students, ACT ELA Average","18 ACT: Female Students, ACT Math Average","19 ACT: Female Students, ACT Math Average","18 SAT/ACT: Female Students, % Above Criterion","19 SAT/ACT: Female Students, % Above Criterion","18 SAT: Female Students, SAT Average","19 SAT: Female Students, SAT Average","18 SAT: Female Students, SAT ELA Average","19 SAT: Female Students, SAT ELA Average","18 SAT: Female Students, SAT Math Average","19 SAT: Female Students, SAT Math Average","18 SAT/ACT: Female Students, % Test-Taking","19 SAT/ACT: Female Students, % Test-Taking","18 ACT: Hispanic Students, ACT Average","19 ACT: Hispanic Students, ACT Average","18 ACT: Hispanic Students, ACT Science Average","19 ACT: Hispanic Students, ACT Science Average","18 ACT: Hispanic Students, ACT ELA Average","19 ACT: Hispanic Students, ACT ELA Average","18 ACT: Hispanic Students, ACT Math Average","19 ACT: Hispanic Students, ACT Math Average","18 SAT/ACT: Hispanic Students, % Above Criterion","19 SAT/ACT: Hispanic Students, % Above Criterion","18 SAT: Hispanic Students, SAT Average","19 SAT: Hispanic Students, SAT Average","18 SAT: Hispanic Students, SAT ELA Average","19 SAT: Hispanic Students, SAT ELA Average","18 SAT: Hispanic Students, SAT Math Average","19 SAT: Hispanic Students, SAT Math Average","18 SAT/ACT: Hispanic Students, % Test-Taking","19 SAT/ACT: Hispanic Students, % Test-Taking","18 ACT: American Indian Students, ACT Average","19 ACT: American Indian Students, ACT Average","18 ACT: American Indian Students, ACT Science Average","19 ACT: American Indian Students, ACT Science Average","18 ACT: American Indian Students, ACT ELA Average","19 ACT: American Indian Students, ACT ELA Average","18 ACT: American Indian Students, ACT Math Average","19 ACT: American Indian Students, ACT Math Average","18 SAT/ACT: American Indian Students, % Above Criterion","19 SAT/ACT: American Indian Students, % Above Criterion","18 SAT: American Indian Students, SAT Average","19 SAT: American Indian Students, SAT Average","18 SAT: American Indian Students, SAT ELA Average","19 SAT: American Indian Students, SAT ELA Average","18 SAT: American Indian Students, SAT Math Average","19 SAT: American Indian Students, SAT Math Average","18 SAT/ACT: American Indian Students, % Test-Taking","19 SAT/ACT: American Indian Students, % Test-Taking","18 ACT: Male Students, ACT Average","19 ACT: Male Students, ACT Average","18 ACT: Male Students, ACT Science Average","19 ACT: Male Students, ACT Science Average","18 ACT: Male Students, ACT ELA Average","19 ACT: Male Students, ACT ELA Average","18 ACT: Male Students, ACT Math Average","19 ACT: Male Students, ACT Math Average","18 SAT/ACT: Male Students, % Above Criterion","19 SAT/ACT: Male Students, % Above Criterion","18 SAT: Male Students, SAT Average","19 SAT: Male Students, SAT Average","18 SAT: Male Students, SAT ELA Average","19 SAT: Male Students, SAT ELA Average","18 SAT: Male Students, SAT Math Average","19 SAT: Male Students, SAT Math Average","18 SAT/ACT: Male Students, % Test-Taking","19 SAT/ACT: Male Students, % Test-Taking","18 ACT: White Students, ACT Average","19 ACT: White Students, ACT Average","18 ACT: White Students, ACT Science Average","19 ACT: White Students, ACT Science Average","18 ACT: White Students, ACT ELA Average","19 ACT: White Students, ACT ELA Average","18 ACT: White Students, ACT Math Average","19 ACT: White Students, ACT Math Average","18 SAT/ACT: White Students, % Above Criterion","19 SAT/ACT: White Students, % Above Criterion","18 SAT: White Students, SAT Average","19 SAT: White Students, SAT Average","18 SAT: White Students, SAT ELA Average","19 SAT: White Students, SAT ELA Average","18 SAT: White Students, SAT Math Average","19 SAT: White Students, SAT Math Average","18 SAT/ACT: White Students, % Test-Taking","19 SAT/ACT: White Students, % Test-Taking"
'161914002,13.2,20.0,12.6,20.8,11.9,19.7,15.0,19.6,0.0,40,-1,-1,-1,-1,-1,-1,62.5,100.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15.6,15.4,15.9,16.2,14.9,14.5,16.2,16.0,11.6,10.6,977,988,502,503,475,485,87.7,88,14.3,13.6,14.2,14.5,13.6,12.5,15.5,14.7,4.1,0.9,885,894,449,466,436,429,87.7,89.8,14.8,14.4,15.1,15.3,13.9,13.3,15.6,15.2,6.8,3.6,937,928,480,475,457,454,85.9,88.9,16.0,15.8,16.0,16.4,15.8,15.0,16.0,16.1,13.1,12.8,975,975,512,495,464,480,91.4,86.6,15.5,15.2,16.2,16.1,14.6,14.2,15.9,15.8,11.0,8.1,1028,947,532,479,496,468,88.0,88.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,15.3,15.1,15.8,16.0,14.1,14.0,16.3,15.9,10.1,8.3,979,1015,490,520,489,495,84.0,89.6,19.4,21.9,19.7,21.5,19.4,22.2,18.4,21.3,30.4,51.4,1098,1206,574,604,523,602,88.5,85.4
'161914003,18.5,15.8,17.3,17.6,18.5,14.3,19.2,16.6,16.7,20,-1,-1,-1,-1,-1,-1,75.0,71.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,15.2,16.0,15.6,16.8,14.3,15.0,16.0,16.6,7.6,10.1,984,1002,506,505,478,497,93.4,86,14.4,14.6,14.8,15.4,13.3,13.5,15.5,15.5,3.8,4.3,894,913,471,474,423,439,100.0,82.1,14.9,15.7,15.4,16.5,14.0,14.7,15.8,16.4,6.1,7.7,964,982,498,497,466,485,92.8,84.7,15.5,16.5,15.9,17.1,14.7,15.8,15.9,16.7,8.8,10.9,979,1002,506,508,474,493,99.5,90.1,15.2,16.2,15.6,17.1,14.3,15.2,16.0,16.8,7.4,10.8,996,1021,509,511,488,510,92.5,86.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,14.7,15.4,15.1,16.5,13.6,14.1,16.2,16.5,6.0,9.1,996,1002,508,501,488,501,85.8,81.6,18.4,17.7,18.3,18.1,18.1,17.7,18.6,16.9,30.8,19.0,-1,-1,-1,-1,-1,-1,86.7,95.5
